subjectClass,subectClassLabel,relationship,relationshipLabel,objectClass,objectClassLabel
http://purl.obolibrary.org/obo/FOODON_03315385,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03302230,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03307301,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03316114,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03302233,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03303635,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03303635,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03307414,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03301258,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03301926,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03301647,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03302231,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03307409,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03315789,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03310960,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03311152,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03307074,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03305465,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03306195,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03301776,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03303633,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/ENVO_00003064,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03305448,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03306983,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03302160,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03302565,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03302565,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03311775,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03310977,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03310333,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03304659,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03302268,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03315151,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03302394,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03305648,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03302407,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03302407,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03302290,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03304059,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03304621,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03306024,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03306024,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03304814,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03302287,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03302661,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03302661,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03302252,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03302252,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03311097,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03302169,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03302403,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03302403,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03302165,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03302269,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03310414,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03307287,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03306650,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03307288,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03311054,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03307813,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03303716,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03303716,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03309897,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03307660,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03310815,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03306426,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03307416,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03315754,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03310547,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03302223,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03301047,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03316091,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03316535,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03302434,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03306175,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03306175,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03304066,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03304473,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03302107,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03315040,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03304837,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03306243,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03307302,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03302158,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03302279,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03302234,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03305563,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03305563,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03309550,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03302163,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03306090,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03303634,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03316262,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03302411,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03307130,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03315325,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03307481,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03315115,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03307286,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03311768,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03302280,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03302280,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03301869,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03301869,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03304273,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.obolibrary.org/obo/FOODON_03303057,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/FOODON_00002340,water (food product)
http://purl.unep.org/sdg/SDGIO_00010020,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000009,national geopolitical entity
http://purl.obolibrary.org/obo/ENVO_01000680,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_00000020,lake
http://purl.unep.org/sdg/SDGIO_00000023,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.unep.org/sdg/SDGIO_00000020,risk
http://purl.unep.org/sdg/SDGIO_00000022,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.unep.org/sdg/SDGIO_00000020,risk
http://purl.unep.org/sdg/SDGIO_00000069,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.unep.org/sdg/SDGIO_00000020,risk
http://purl.unep.org/sdg/SDGIO_00010036,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.unep.org/sdg/SDGIO_00000020,risk
http://purl.obolibrary.org/obo/CHEBI_15377,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/CHEBI_33693,oxygen hydride
http://purl.obolibrary.org/obo/PATO_0000052,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/PATO_0000051,morphology
http://purl.obolibrary.org/obo/PATO_0000117,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/PATO_0000051,morphology
http://purl.obolibrary.org/obo/ENVO_01000770,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/ENVO_01000451,atmospheric carbon dioxide
http://purl.unep.org/sdg/SDGIO_00010046,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.unep.org/sdg/SDGIO_00010045,ambient water quality
http://purl.obolibrary.org/obo/CHEBI_25362,,http://www.w3.org/2000/01/rdf-schema#subClassOf,,http://purl.obolibrary.org/obo/CHEBI_25367,molecule
